"TimeUTC","station","Time","lon","lat","tmpc","dwpc","relh","drct","sped","alti","mslp","vsby","skyc1","skyc2","skyc3","skyc4","skyl1","skyl2","skyl3","skyl4"
2011-09-30 12:00:00,"WMKB",2011-09-30 19:00:00,100.3912,5.4659,30,24,70.27,320,2.36644424,29.74,NA,9.9940014,"FEW","SCT","BKN","",2500,14000,27000,NA
2011-09-30 13:00:00,"WMKB",2011-09-30 20:00:00,100.3912,5.4659,29,25,79.04,300,2.36644424,29.77,NA,9.9940014,"FEW","SCT","BKN","",2500,14000,27000,NA
2011-09-30 14:00:00,"WMKB",2011-09-30 21:00:00,100.3912,5.4659,29,25,79.04,290,2.36644424,29.8,NA,9.9940014,"FEW","SCT","BKN","",2500,14000,27000,NA
2011-09-30 15:00:00,"WMKB",2011-09-30 22:00:00,100.3912,5.4659,NA,NA,NA,0,NA,NA,NA,-159.32466,"","","","",NA,NA,NA,NA
2011-09-30 16:00:00,"WMKB",2011-09-30 23:00:00,100.3912,5.4659,NA,NA,NA,0,NA,NA,NA,-159.32466,"","","","",NA,NA,NA,NA
2011-09-30 17:00:00,"WMKB",2011-10-01 00:00:00,100.3912,5.4659,27,25,88.83,70,1.77483318,29.83,NA,9.9940014,"FEW","SCT","BKN","",2500,14000,27000,NA
2011-09-30 18:00:00,"WMKB",2011-10-01 01:00:00,100.3912,5.4659,27,25,88.83,90,1.18322212,29.8,NA,9.9940014,"FEW","SCT","BKN","",2500,14000,27000,NA
2011-09-30 19:00:00,"WMKB",2011-10-01 02:00:00,100.3912,5.4659,26,25,94.23,0,0,29.8,NA,9.9940014,"FEW","BKN","","",2500,28000,NA,NA
2011-09-30 20:00:00,"WMKB",2011-10-01 03:00:00,100.3912,5.4659,26,25,94.23,100,2.36644424,29.77,NA,9.9940014,"FEW","BKN","","",2500,28000,NA,NA
2011-09-30 21:00:00,"WMKB",2011-10-01 04:00:00,100.3912,5.4659,26,25,94.23,60,1.18322212,29.77,NA,9.9940014,"FEW","BKN","","",2500,28000,NA,NA
2011-09-30 22:00:00,"WMKB",2011-10-01 05:00:00,100.3912,5.4659,26,24,88.75,50,1.77483318,29.8,NA,7.9984198,"FEW","BKN","","",2500,28000,NA,NA
2011-09-30 23:00:00,"WMKB",2011-10-01 06:00:00,100.3912,5.4659,26,24,88.75,70,1.77483318,29.8,NA,7.9984198,"FEW","SCT","BKN","",2000,14000,27000,NA
2011-10-01 00:00:00,"WMKB",2011-10-01 07:00:00,100.3912,5.4659,26,24,88.75,90,2.36644424,29.83,NA,9.9940014,"FEW","SCT","BKN","",2000,14000,28000,NA
2011-10-01 01:00:00,"WMKB",2011-10-01 08:00:00,100.3912,5.4659,28,24,78.9,90,2.36644424,29.83,NA,9.9940014,"FEW","SCT","BKN","",2000,14000,28000,NA
2011-10-01 02:00:00,"WMKB",2011-10-01 09:00:00,100.3912,5.4659,30,25,74.61,60,1.77483318,29.85,NA,9.9940014,"FEW","SCT","BKN","",2000,14000,28000,NA
2011-10-01 03:00:00,"WMKB",2011-10-01 10:00:00,100.3912,5.4659,31,25,70.45,30,2.36644424,29.85,NA,9.9940014,"FEW","BKN","","",2000,28000,NA,NA
2011-10-01 04:00:00,"WMKB",2011-10-01 11:00:00,100.3912,5.4659,31,25,70.45,290,2.9580553,29.85,NA,9.9940014,"SCT","BKN","","",2000,28000,NA,NA
2011-10-01 05:00:00,"WMKB",2011-10-01 12:00:00,100.3912,5.4659,32,26,70.63,310,4.14127742,29.83,NA,9.9940014,"FEW","SCT","BKN","",1700,2000,28000,NA
2011-10-01 06:00:00,"WMKB",2011-10-01 13:00:00,100.3912,5.4659,32,25,66.55,320,4.73288848,29.8,NA,9.9940014,"FEW","BKN","","",1700,28000,NA,NA
2011-10-01 07:00:00,"WMKB",2011-10-01 14:00:00,100.3912,5.4659,31,25,70.45,310,5.9161106,29.77,NA,9.9940014,"FEW","BKN","","",2000,28000,NA,NA
2011-10-01 08:00:00,"WMKB",2011-10-01 15:00:00,100.3912,5.4659,30,25,74.61,330,4.73288848,29.74,NA,9.9940014,"FEW","SCT","BKN","",2000,14000,28000,NA
2011-10-01 09:00:00,"WMKB",2011-10-01 16:00:00,100.3912,5.4659,30,25,74.61,330,5.32449954,29.74,NA,9.9940014,"FEW","SCT","BKN","",2000,14000,28000,NA
2011-10-01 10:00:00,"WMKB",2011-10-01 17:00:00,100.3912,5.4659,30,25,74.61,330,4.73288848,29.71,NA,9.9940014,"FEW","SCT","BKN","",2000,14000,28000,NA
2011-10-01 11:00:00,"WMKB",2011-10-01 18:00:00,100.3912,5.4659,30,25,74.61,340,3.54966636,29.74,NA,9.9940014,"FEW","SCT","BKN","",2000,14000,28000,NA
2011-10-01 12:00:00,"WMKB",2011-10-01 19:00:00,100.3912,5.4659,26,24,88.75,190,4.73288848,29.77,NA,6.0028382,"FEW","SCT","BKN","",1700,14000,27000,NA
2011-10-01 13:00:00,"WMKB",2011-10-01 20:00:00,100.3912,5.4659,26,25,94.23,100,0.59161106,29.8,NA,7.000629,"FEW","SCT","BKN","",1200,14000,27000,NA
2011-10-01 14:00:00,"WMKB",2011-10-01 21:00:00,100.3912,5.4659,28,24,78.9,330,2.36644424,29.83,NA,7.9984198,"FEW","SCT","BKN","",2500,14000,27000,NA
2011-10-01 15:00:00,"WMKB",2011-10-01 22:00:00,100.3912,5.4659,27,26,94.27,130,1.18322212,29.85,NA,7.9984198,"FEW","SCT","BKN","",2500,14000,27000,NA
2011-10-01 16:00:00,"WMKB",2011-10-01 23:00:00,100.3912,5.4659,27,26,94.27,70,0.59161106,29.85,NA,7.9984198,"FEW","SCT","BKN","",2500,14000,27000,NA
2011-10-01 17:00:00,"WMKB",2011-10-02 00:00:00,100.3912,5.4659,27,26,94.27,0,0,29.83,NA,7.9984198,"FEW","SCT","BKN","",1200,14000,27000,NA
2011-10-01 18:00:00,"WMKB",2011-10-02 01:00:00,100.3912,5.4659,27,25,88.83,60,2.36644424,29.8,NA,7.000629,"FEW","SCT","BKN","",1000,14000,26000,NA
2011-10-01 19:00:00,"WMKB",2011-10-02 02:00:00,100.3912,5.4659,26,25,94.23,290,2.36644424,29.8,NA,6.0028382,"FEW","FEW","SCT","BKN",800,1700,2500,26000
2011-10-01 20:00:00,"WMKB",2011-10-02 03:00:00,100.3912,5.4659,26,25,94.23,340,1.18322212,29.8,NA,6.0028382,"FEW","FEW","SCT","BKN",800,1700,2500,26000
2011-10-01 21:00:00,"WMKB",2011-10-02 04:00:00,100.3912,5.4659,26,24,88.75,150,1.18322212,29.8,NA,7.000629,"FEW","FEW","SCT","BKN",1000,1700,14000,26000
2011-10-01 22:00:00,"WMKB",2011-10-02 05:00:00,100.3912,5.4659,26,25,94.23,130,1.77483318,29.8,NA,7.000629,"FEW","SCT","BKN","",1000,14000,26000,NA
2011-10-01 23:00:00,"WMKB",2011-10-02 06:00:00,100.3912,5.4659,26,25,94.23,80,1.77483318,29.8,NA,7.000629,"FEW","SCT","BKN","",2000,14000,26000,NA
2011-10-02 00:00:00,"WMKB",2011-10-02 07:00:00,100.3912,5.4659,26,25,94.23,70,2.36644424,29.8,NA,7.000629,"FEW","SCT","BKN","",1000,14000,27000,NA
2011-10-02 01:00:00,"WMKB",2011-10-02 08:00:00,100.3912,5.4659,27,25,88.83,80,1.77483318,29.83,NA,7.9984198,"FEW","SCT","BKN","",2000,14000,27000,NA
2011-10-02 02:00:00,"WMKB",2011-10-02 09:00:00,100.3912,5.4659,27,26,94.27,90,2.36644424,29.85,NA,6.0028382,"FEW","SCT","BKN","",800,2500,26000,NA
2011-10-02 03:00:00,"WMKB",2011-10-02 10:00:00,100.3912,5.4659,NA,NA,NA,0,NA,NA,NA,-159.32466,"","","","",NA,NA,NA,NA
2011-10-02 04:00:00,"WMKB",2011-10-02 11:00:00,100.3912,5.4659,NA,NA,NA,0,NA,NA,NA,-159.32466,"","","","",NA,NA,NA,NA
2011-10-02 05:00:00,"WMKB",2011-10-02 12:00:00,100.3912,5.4659,30,26,79.18,240,2.36644424,29.8,NA,7.9984198,"SCT","SCT","BKN","",2000,14000,27000,NA
2011-10-02 06:00:00,"WMKB",2011-10-02 13:00:00,100.3912,5.4659,NA,NA,NA,0,NA,NA,NA,-159.32466,"","","","",NA,NA,NA,NA
2011-10-02 07:00:00,"WMKB",2011-10-02 14:00:00,100.3912,5.4659,28,24,78.9,210,2.9580553,29.77,NA,7.9984198,"FEW","SCT","BKN","",1700,2000,27000,NA
2011-10-02 08:00:00,"WMKB",2011-10-02 15:00:00,100.3912,5.4659,NA,NA,NA,0,NA,NA,NA,-159.32466,"","","","",NA,NA,NA,NA
2011-10-02 09:00:00,"WMKB",2011-10-02 16:00:00,100.3912,5.4659,NA,NA,NA,0,NA,NA,NA,-159.32466,"","","","",NA,NA,NA,NA
2011-10-02 10:00:00,"WMKB",2011-10-02 17:00:00,100.3912,5.4659,28,25,83.77,310,1.77483318,29.74,NA,8.9962106,"FEW","SCT","BKN","",1700,14000,27000,NA
2011-10-02 11:00:00,"WMKB",2011-10-02 18:00:00,100.3912,5.4659,NA,NA,NA,0,NA,NA,NA,-159.32466,"","","","",NA,NA,NA,NA
2011-10-02 12:00:00,"WMKB",2011-10-02 19:00:00,100.3912,5.4659,NA,NA,NA,0,NA,NA,NA,-159.32466,"","","","",NA,NA,NA,NA
2011-10-02 13:00:00,"WMKB",2011-10-02 20:00:00,100.3912,5.4659,25,24,94.19,130,1.18322212,29.83,NA,7.9984198,"SCT","SCT","BKN","",2500,14000,27000,NA
2011-10-02 14:00:00,"WMKB",2011-10-02 21:00:00,100.3912,5.4659,26,25,94.23,90,1.77483318,29.83,NA,7.9984198,"FEW","SCT","BKN","",2500,14000,27000,NA
2011-10-02 15:00:00,"WMKB",2011-10-02 22:00:00,100.3912,5.4659,26,25,94.23,130,0.59161106,29.85,NA,7.9984198,"FEW","SCT","BKN","",2500,14000,27000,NA
2011-10-02 16:00:00,"WMKB",2011-10-02 23:00:00,100.3912,5.4659,26,25,94.23,10,2.36644424,29.85,NA,7.9984198,"FEW","SCT","BKN","",2500,14000,27000,NA
2011-10-02 17:00:00,"WMKB",2011-10-03 00:00:00,100.3912,5.4659,26,25,94.23,200,1.18322212,29.83,NA,7.000629,"FEW","SCT","BKN","",1000,14000,27000,NA
2011-10-02 18:00:00,"WMKB",2011-10-03 01:00:00,100.3912,5.4659,NA,NA,NA,0,NA,NA,NA,-159.32466,"","","","",NA,NA,NA,NA
2011-10-02 19:00:00,"WMKB",2011-10-03 02:00:00,100.3912,5.4659,26,25,94.23,40,3.54966636,29.8,NA,6.0028382,"FEW","FEW","SCT","BKN",1000,1700,2500,26000
2011-10-02 20:00:00,"WMKB",2011-10-03 03:00:00,100.3912,5.4659,25,24,94.19,160,1.18322212,29.77,NA,6.0028382,"FEW","FEW","SCT","BKN",1000,1700,2500,26000
2011-10-02 21:00:00,"WMKB",2011-10-03 04:00:00,100.3912,5.4659,25,24,94.19,100,2.36644424,29.77,NA,6.0028382,"FEW","FEW","SCT","BKN",1000,1700,2500,26000
2011-10-02 22:00:00,"WMKB",2011-10-03 05:00:00,100.3912,5.4659,25,24,94.19,160,1.77483318,29.83,NA,6.0028382,"FEW","FEW","SCT","BKN",1000,1700,2500,26000
2011-10-02 23:00:00,"WMKB",2011-10-03 06:00:00,100.3912,5.4659,24,24,100,150,2.9580553,29.8,NA,6.0028382,"FEW","SCT","BKN","",1000,2500,26000,NA
2011-10-03 00:00:00,"WMKB",2011-10-03 07:00:00,100.3912,5.4659,24,23,94.14,120,2.36644424,29.83,NA,6.0028382,"FEW","SCT","BKN","",1000,2500,26000,NA
2011-10-03 01:00:00,"WMKB",2011-10-03 08:00:00,100.3912,5.4659,24,23,94.14,110,1.18322212,29.83,NA,7.000629,"FEW","SCT","BKN","",1000,2500,26000,NA
2011-10-03 02:00:00,"WMKB",2011-10-03 09:00:00,100.3912,5.4659,25,23,88.67,60,2.36644424,29.83,NA,8.9962106,"FEW","SCT","BKN","",1000,14000,27000,NA
2011-10-03 03:00:00,"WMKB",2011-10-03 10:00:00,100.3912,5.4659,26,24,88.75,80,0.59161106,29.85,NA,8.9962106,"FEW","SCT","BKN","",1000,14000,27000,NA
2011-10-03 04:00:00,"WMKB",2011-10-03 11:00:00,100.3912,5.4659,29,24,74.44,160,1.77483318,29.83,NA,9.9940014,"FEW","SCT","BKN","",2000,14000,27000,NA
2011-10-03 05:00:00,"WMKB",2011-10-03 12:00:00,100.3912,5.4659,30,24,70.27,350,1.77483318,29.8,NA,9.9940014,"SCT","SCT","BKN","",2000,14000,27000,NA
2011-10-03 06:00:00,"WMKB",2011-10-03 13:00:00,100.3912,5.4659,30,24,70.27,250,2.36644424,29.77,NA,9.9940014,"SCT","SCT","BKN","",2000,14000,27000,NA
2011-10-03 07:00:00,"WMKB",2011-10-03 14:00:00,100.3912,5.4659,31,25,70.45,240,2.9580553,29.74,NA,9.9940014,"SCT","SCT","BKN","",2000,14000,27000,NA
2011-10-03 08:00:00,"WMKB",2011-10-03 15:00:00,100.3912,5.4659,30,24,70.27,200,2.9580553,29.74,NA,8.9962106,"FEW","SCT","BKN","",1700,14000,27000,NA
2011-10-03 09:00:00,"WMKB",2011-10-03 16:00:00,100.3912,5.4659,NA,NA,NA,0,NA,NA,NA,-159.32466,"","","","",NA,NA,NA,NA
2011-10-03 10:00:00,"WMKB",2011-10-03 17:00:00,100.3912,5.4659,28,25,83.77,10,4.73288848,29.74,NA,8.9962106,"FEW","SCT","BKN","",1700,14000,27000,NA
2011-10-03 11:00:00,"WMKB",2011-10-03 18:00:00,100.3912,5.4659,27,24,83.66,360,4.14127742,29.77,NA,7.000629,"FEW","SCT","BKN","",1700,2500,27000,NA
2011-10-03 12:00:00,"WMKB",2011-10-03 19:00:00,100.3912,5.4659,27,23,78.76,330,5.9161106,29.77,NA,7.000629,"SCT","SCT","BKN","",2500,14000,27000,NA
2011-10-03 13:00:00,"WMKB",2011-10-03 20:00:00,100.3912,5.4659,NA,NA,NA,0,NA,NA,NA,-159.32466,"","","","",NA,NA,NA,NA
2011-10-03 14:00:00,"WMKB",2011-10-03 21:00:00,100.3912,5.4659,27,24,83.66,70,2.9580553,29.83,NA,7.000629,"FEW","SCT","BKN","",1700,2500,27000,NA
2011-10-03 15:00:00,"WMKB",2011-10-03 22:00:00,100.3912,5.4659,NA,NA,NA,0,NA,NA,NA,-159.32466,"","","","",NA,NA,NA,NA
2011-10-03 16:00:00,"WMKB",2011-10-03 23:00:00,100.3912,5.4659,26,24,88.75,90,2.36644424,29.83,NA,7.000629,"FEW","SCT","BKN","",2500,14000,27000,NA
2011-10-03 17:00:00,"WMKB",2011-10-04 00:00:00,100.3912,5.4659,NA,NA,NA,0,NA,NA,NA,-159.32466,"","","","",NA,NA,NA,NA
2011-10-03 18:00:00,"WMKB",2011-10-04 01:00:00,100.3912,5.4659,24,23,94.14,120,1.77483318,29.8,NA,6.0028382,"FEW","SCT","BKN","",1700,2500,26000,NA
2011-10-03 19:00:00,"WMKB",2011-10-04 02:00:00,100.3912,5.4659,24,23,94.14,100,2.9580553,29.8,NA,7.000629,"FEW","FEW","SCT","BKN",1000,1700,2500,26000
2011-10-03 20:00:00,"WMKB",2011-10-04 03:00:00,100.3912,5.4659,24,23,94.14,90,2.36644424,29.77,NA,7.000629,"FEW","SCT","BKN","",1000,14000,26000,NA
2011-10-03 21:00:00,"WMKB",2011-10-04 04:00:00,100.3912,5.4659,24,23,94.14,110,1.18322212,29.77,NA,7.000629,"FEW","SCT","BKN","",1700,14000,26000,NA
2011-10-03 22:00:00,"WMKB",2011-10-04 05:00:00,100.3912,5.4659,24,24,100,60,0.59161106,29.77,NA,7.000629,"FEW","SCT","BKN","",1700,2500,26000,NA
2011-10-03 23:00:00,"WMKB",2011-10-04 06:00:00,100.3912,5.4659,24,24,100,80,1.18322212,29.8,NA,7.000629,"FEW","FEW","SCT","BKN",1000,1700,2500,26000
2011-10-04 00:00:00,"WMKB",2011-10-04 07:00:00,100.3912,5.4659,25,24,94.19,30,0.59161106,29.83,NA,7.000629,"FEW","FEW","SCT","BKN",1000,1700,2500,26000
2011-10-04 01:00:00,"WMKB",2011-10-04 08:00:00,100.3912,5.4659,NA,NA,NA,0,NA,NA,NA,-159.32466,"","","","",NA,NA,NA,NA
2011-10-04 02:00:00,"WMKB",2011-10-04 09:00:00,100.3912,5.4659,28,24,78.9,90,1.77483318,29.85,NA,8.9962106,"FEW","FEW","SCT","BKN",1500,1700,14000,27000
2011-10-04 03:00:00,"WMKB",2011-10-04 10:00:00,100.3912,5.4659,29,24,74.44,80,2.36644424,29.83,NA,7.9984198,"FEW","SCT","BKN","",1700,14000,27000,NA
2011-10-04 04:00:00,"WMKB",2011-10-04 11:00:00,100.3912,5.4659,30,25,74.61,360,2.36644424,29.83,NA,7.9984198,"FEW","SCT","BKN","",1700,14000,27000,NA
2011-10-04 06:00:00,"WMKB",2011-10-04 13:00:00,100.3912,5.4659,28,26,88.9,290,4.73288848,29.77,NA,7.000629,"FEW","FEW","SCT","BKN",1000,1700,2000,27000
2011-10-04 07:00:00,"WMKB",2011-10-04 14:00:00,100.3912,5.4659,28,26,88.9,290,3.54966636,29.74,NA,7.000629,"FEW","FEW","SCT","BKN",1000,1700,14000,27000
2011-10-04 08:00:00,"WMKB",2011-10-04 15:00:00,100.3912,5.4659,28,25,83.77,310,4.14127742,29.74,NA,9.9940014,"FEW","SCT","BKN","",1700,14000,27000,NA
2011-10-04 09:00:00,"WMKB",2011-10-04 16:00:00,100.3912,5.4659,29,24,74.44,320,3.54966636,29.74,NA,9.9940014,"FEW","BKN","BKN","",1700,14000,27000,NA
2011-10-04 10:00:00,"WMKB",2011-10-04 17:00:00,100.3912,5.4659,29,24,74.44,310,2.9580553,29.74,NA,9.9940014,"FEW","SCT","BKN","",2000,14000,27000,NA
2011-10-04 11:00:00,"WMKB",2011-10-04 18:00:00,100.3912,5.4659,28,25,83.77,340,2.36644424,29.77,NA,9.9940014,"FEW","SCT","BKN","",2000,14000,27000,NA
2011-10-04 12:00:00,"WMKB",2011-10-04 19:00:00,100.3912,5.4659,28,25,83.77,30,2.36644424,29.8,NA,9.9940014,"FEW","SCT","BKN","",2500,14000,27000,NA
2011-10-04 13:00:00,"WMKB",2011-10-04 20:00:00,100.3912,5.4659,NA,NA,NA,0,NA,NA,NA,-159.32466,"","","","",NA,NA,NA,NA
2011-10-04 14:00:00,"WMKB",2011-10-04 21:00:00,100.3912,5.4659,27,25,88.83,60,1.77483318,29.83,NA,9.9940014,"FEW","SCT","BKN","",2500,14000,27000,NA
2011-10-04 15:00:00,"WMKB",2011-10-04 22:00:00,100.3912,5.4659,NA,NA,NA,0,NA,NA,NA,-159.32466,"","","","",NA,NA,NA,NA
2011-10-04 16:00:00,"WMKB",2011-10-04 23:00:00,100.3912,5.4659,NA,NA,NA,0,NA,NA,NA,-159.32466,"","","","",NA,NA,NA,NA
2011-10-04 17:00:00,"WMKB",2011-10-05 00:00:00,100.3912,5.4659,NA,NA,NA,0,NA,NA,NA,-159.32466,"","","","",NA,NA,NA,NA
2011-10-04 18:00:00,"WMKB",2011-10-05 01:00:00,100.3912,5.4659,26,24,88.75,60,1.77483318,29.83,NA,8.9962106,"FEW","SCT","BKN","",2500,14000,27000,NA
2011-10-04 19:00:00,"WMKB",2011-10-05 02:00:00,100.3912,5.4659,26,24,88.75,70,1.18322212,29.83,NA,8.9962106,"FEW","SCT","BKN","",2500,14000,27000,NA
2011-10-04 20:00:00,"WMKB",2011-10-05 03:00:00,100.3912,5.4659,25,24,94.19,210,5.9161106,29.83,NA,7.000629,"FEW","SCT","BKN","",2500,14000,26000,NA
2011-10-04 21:00:00,"WMKB",2011-10-05 04:00:00,100.3912,5.4659,24,22,88.59,170,2.36644424,29.83,NA,7.9984198,"FEW","SCT","BKN","",1000,14000,26000,NA
2011-10-04 22:00:00,"WMKB",2011-10-05 05:00:00,100.3912,5.4659,NA,NA,NA,0,NA,NA,NA,-159.32466,"","","","",NA,NA,NA,NA
2011-10-04 23:00:00,"WMKB",2011-10-05 06:00:00,100.3912,5.4659,NA,NA,NA,0,NA,NA,NA,-159.32466,"","","","",NA,NA,NA,NA
2011-10-05 00:00:00,"WMKB",2011-10-05 07:00:00,100.3912,5.4659,24,23,94.14,80,2.9580553,29.88,NA,7.9984198,"FEW","SCT","BKN","",1000,14000,26000,NA
2011-10-05 01:00:00,"WMKB",2011-10-05 08:00:00,100.3912,5.4659,25,23,88.67,90,2.9580553,29.91,NA,7.9984198,"FEW","SCT","BKN","",1000,14000,26000,NA
2011-10-05 02:00:00,"WMKB",2011-10-05 09:00:00,100.3912,5.4659,26,24,88.75,130,1.77483318,29.91,NA,8.9962106,"FEW","SCT","BKN","",1000,14000,26000,NA
2011-10-05 03:00:00,"WMKB",2011-10-05 10:00:00,100.3912,5.4659,27,24,83.66,200,1.77483318,29.88,NA,8.9962106,"FEW","SCT","BKN","",2000,14000,27000,NA
2011-10-05 04:00:00,"WMKB",2011-10-05 11:00:00,100.3912,5.4659,28,24,78.9,240,1.18322212,29.91,NA,7.9984198,"FEW","SCT","BKN","",2000,14000,27000,NA
2011-10-05 05:00:00,"WMKB",2011-10-05 12:00:00,100.3912,5.4659,29,24,74.44,240,2.9580553,29.88,NA,7.9984198,"FEW","SCT","BKN","",2000,14000,27000,NA
2011-10-05 06:00:00,"WMKB",2011-10-05 13:00:00,100.3912,5.4659,30,23,66.15,230,2.9580553,29.85,NA,9.9940014,"FEW","SCT","BKN","",2000,14000,27000,NA
2011-10-05 07:00:00,"WMKB",2011-10-05 14:00:00,100.3912,5.4659,30,23,66.15,220,2.9580553,29.83,NA,9.9940014,"FEW","SCT","BKN","",2000,14000,27000,NA
2011-10-05 08:00:00,"WMKB",2011-10-05 15:00:00,100.3912,5.4659,31,24,66.35,270,2.36644424,29.8,NA,9.9940014,"FEW","SCT","BKN","",2000,14000,27000,NA
2011-10-05 09:00:00,"WMKB",2011-10-05 16:00:00,100.3912,5.4659,30,24,70.27,330,3.54966636,29.8,NA,9.9940014,"FEW","SCT","BKN","",2000,14000,27000,NA
2011-10-05 10:00:00,"WMKB",2011-10-05 17:00:00,100.3912,5.4659,29,24,74.44,320,4.14127742,29.8,NA,9.9940014,"FEW","SCT","BKN","",2000,14000,27000,NA
2011-10-05 11:00:00,"WMKB",2011-10-05 18:00:00,100.3912,5.4659,29,24,74.44,10,2.36644424,29.8,NA,9.9940014,"FEW","SCT","BKN","",2500,14000,27000,NA
2011-10-05 12:00:00,"WMKB",2011-10-05 19:00:00,100.3912,5.4659,28,24,78.9,360,2.36644424,29.83,NA,9.9940014,"FEW","SCT","BKN","",2500,14000,27000,NA
2011-10-05 13:00:00,"WMKB",2011-10-05 20:00:00,100.3912,5.4659,28,24,78.9,350,3.54966636,29.85,NA,9.9940014,"FEW","SCT","BKN","",2500,14000,27000,NA
2011-10-05 14:00:00,"WMKB",2011-10-05 21:00:00,100.3912,5.4659,28,25,83.77,360,2.36644424,29.88,NA,9.9940014,"FEW","SCT","BKN","",2500,14000,27000,NA
2011-10-05 15:00:00,"WMKB",2011-10-05 22:00:00,100.3912,5.4659,28,25,83.77,350,2.36644424,29.88,NA,8.9962106,"FEW","SCT","BKN","",2500,14000,27000,NA
2011-10-05 16:00:00,"WMKB",2011-10-05 23:00:00,100.3912,5.4659,27,25,88.83,60,1.77483318,29.88,NA,8.9962106,"FEW","SCT","BKN","",2500,14000,27000,NA
2011-10-05 17:00:00,"WMKB",2011-10-06 00:00:00,100.3912,5.4659,26,25,94.23,90,1.77483318,29.85,NA,8.9962106,"FEW","SCT","BKN","",2500,14000,27000,NA
2011-10-05 18:00:00,"WMKB",2011-10-06 01:00:00,100.3912,5.4659,26,24,88.75,90,2.36644424,29.85,NA,8.9962106,"FEW","SCT","BKN","",2500,14000,27000,NA
2011-10-05 19:00:00,"WMKB",2011-10-06 02:00:00,100.3912,5.4659,26,24,88.75,100,1.77483318,29.83,NA,8.9962106,"FEW","SCT","BKN","",2500,14000,27000,NA
2011-10-05 20:00:00,"WMKB",2011-10-06 03:00:00,100.3912,5.4659,NA,NA,NA,0,NA,NA,NA,-159.32466,"","","","",NA,NA,NA,NA
2011-10-05 21:00:00,"WMKB",2011-10-06 04:00:00,100.3912,5.4659,26,24,88.75,330,1.77483318,29.83,NA,7.9984198,"FEW","SCT","BKN","",2500,14000,27000,NA
2011-10-05 22:00:00,"WMKB",2011-10-06 05:00:00,100.3912,5.4659,25,24,94.19,80,1.18322212,29.83,NA,7.9984198,"FEW","SCT","BKN","",2500,14000,27000,NA
2011-10-05 23:00:00,"WMKB",2011-10-06 06:00:00,100.3912,5.4659,25,24,94.19,100,2.36644424,29.85,NA,9.9940014,"FEW","SCT","BKN","",2500,14000,28000,NA
2011-10-06 00:00:00,"WMKB",2011-10-06 07:00:00,100.3912,5.4659,26,24,88.75,80,2.9580553,29.85,NA,7.000629,"FEW","SCT","BKN","",2000,14000,28000,NA
2011-10-06 01:00:00,"WMKB",2011-10-06 08:00:00,100.3912,5.4659,27,25,88.83,100,3.54966636,29.88,NA,7.9984198,"FEW","BKN","","",2000,28000,NA,NA
2011-10-06 02:00:00,"WMKB",2011-10-06 09:00:00,100.3912,5.4659,29,25,79.04,70,2.9580553,29.88,NA,9.9940014,"FEW","BKN","","",2000,28000,NA,NA
2011-10-06 03:00:00,"WMKB",2011-10-06 10:00:00,100.3912,5.4659,30,24,70.27,10,2.9580553,29.88,NA,9.9940014,"FEW","BKN","","",2000,28000,NA,NA
2011-10-06 04:00:00,"WMKB",2011-10-06 11:00:00,100.3912,5.4659,31,25,70.45,300,3.54966636,29.88,NA,9.9940014,"FEW","SCT","BKN","",2000,14000,28000,NA
2011-10-06 05:00:00,"WMKB",2011-10-06 12:00:00,100.3912,5.4659,31,24,66.35,320,4.73288848,29.85,NA,9.9940014,"FEW","SCT","BKN","",2000,14000,28000,NA
2011-10-06 06:00:00,"WMKB",2011-10-06 13:00:00,100.3912,5.4659,31,25,70.45,310,4.73288848,29.83,NA,9.9940014,"FEW","SCT","BKN","",2000,14000,28000,NA
2011-10-06 07:00:00,"WMKB",2011-10-06 14:00:00,100.3912,5.4659,31,25,70.45,320,5.32449954,29.8,NA,9.9940014,"FEW","SCT","BKN","",2000,14000,28000,NA
2011-10-06 08:00:00,"WMKB",2011-10-06 15:00:00,100.3912,5.4659,31,25,70.45,320,6.50772166,29.8,NA,9.9940014,"FEW","SCT","BKN","",2000,14000,28000,NA
2011-10-06 09:00:00,"WMKB",2011-10-06 16:00:00,100.3912,5.4659,31,25,70.45,310,5.9161106,29.77,NA,9.9940014,"FEW","SCT","BKN","",2000,14000,28000,NA
2011-10-06 10:00:00,"WMKB",2011-10-06 17:00:00,100.3912,5.4659,30,25,74.61,320,5.32449954,29.8,NA,9.9940014,"FEW","SCT","BKN","",2000,14000,28000,NA
2011-10-06 11:00:00,"WMKB",2011-10-06 18:00:00,100.3912,5.4659,30,24,70.27,330,4.14127742,29.8,NA,9.9940014,"FEW","BKN","","",2000,28000,NA,NA
2011-10-06 12:00:00,"WMKB",2011-10-06 19:00:00,100.3912,5.4659,29,24,74.44,320,2.9580553,29.83,NA,9.9940014,"FEW","BKN","","",2500,28000,NA,NA
2011-10-06 13:00:00,"WMKB",2011-10-06 20:00:00,100.3912,5.4659,29,24,74.44,330,2.9580553,29.85,NA,8.9962106,"FEW","BKN","","",2500,27000,NA,NA
2011-10-06 14:00:00,"WMKB",2011-10-06 21:00:00,100.3912,5.4659,29,25,79.04,360,1.77483318,29.85,NA,8.9962106,"FEW","SCT","BKN","",2500,14000,27000,NA
